loc,v(g),n,v,e,lOComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
4,1,9,27,67.5,0,5,3,6,3,0
22,1,106,465.59,3782.88,1,5,16,54,52,0
22,1,106,479.5,3463.04,1,5,18,54,52,0
4,1,9,27,67.5,0,5,3,6,3,0
18,4,79,371.33,6582.75,3,15,11,53,26,0
23,5,94,465.69,5735.39,1,12,19,55,39,0
22,7,63,296.13,1691.05,0,7,19,32,31,0
4,1,0,0,0,0,0,0,0,0,0
6,1,9,25.27,37.9,0,3,4,5,4,0
45,8,0,0,0,0,0,0,0,0,0
7,3,23,99.4,607.47,0,11,9,13,10,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,7,19.65,39.3,0,4,3,4,3,0
16,5,67,318.58,5146.25,0,14,13,37,30,0
4,1,4,8,12,0,3,1,3,1,0
29,5,84,430.86,8439.78,1,18,17,47,37,0
46,5,124,575.84,17275.15,1,15,10,84,40,0
51,8,127,623.18,20097.4,5,18,12,84,43,0
23,4,46,216.22,1667.98,0,12,14,28,18,0
34,3,135,723.27,9402.5,0,13,28,79,56,0
97,11,375,2241.48,73077.34,7,19,44,224,151,0
4,1,11,34.87,69.74,0,4,5,6,5,0
4,1,10,31.7,79.25,0,5,4,6,4,0
5,1,8,22.46,44.92,0,4,3,5,3,0
4,1,8,24,72,0,6,2,6,2,0
6,2,21,77.71,524.54,0,9,4,15,6,0
5,1,7,18.09,36.19,0,4,2,5,2,0
44,6,152,808.93,20627.79,0,17,23,84,69,0
74,7,256,1444.83,25062.19,0,11,39,133,123,0
17,5,33,147.16,1673.96,0,14,8,20,13,0
114,15,440,2609.52,171998.36,10,27,34,274,166,0
27,8,87,418.24,5489.4,1,12,16,52,35,0
17,2,44,206.82,1592.51,0,11,15,23,21,0
43,15,183,980.43,22275.42,0,16,25,112,71,0
35,14,144,720,13793.68,1,13,19,88,56,0
18,2,33,147.16,1030.13,0,11,11,19,14,0
17,2,44,206.82,1592.51,0,11,15,23,21,0
44,8,155,865.67,18716.36,2,19,29,89,66,0
31,11,116,569.2,8727.72,1,12,18,70,46,0
23,3,48,230.75,1817.18,0,12,16,27,21,0
37,14,160,845.66,14917.52,0,14,25,97,63,0
17,2,44,206.82,1592.51,0,11,15,23,21,0
23,2,48,220.08,1862.2,0,11,13,28,20,0
23,2,58,272.63,2399.1,0,11,15,34,24,0
23,2,53,246.12,2127.22,0,11,14,31,22,0
30,5,66,275.22,3440.19,0,9,9,41,25,0
29,4,93,469.13,6740.64,1,14,19,54,39,0
35,5,113,579.61,10432.96,2,15,20,65,48,0
7,1,13,46.6,139.81,1,6,6,7,6,0
12,2,27,110.36,588.59,0,8,9,15,12,0
13,3,19,68.11,272.46,2,6,6,11,8,0
4,1,7,19.65,39.3,0,4,3,4,3,0
24,3,100,480.74,7691.77,0,14,14,68,32,0
50,9,149,758.03,21224.89,1,16,18,86,63,0
17,1,80,339.83,3336.55,0,8,11,53,27,0
16,3,37,165,962.49,0,10,12,23,14,0
32,5,113,554.48,9241.31,0,12,18,63,50,0
32,5,113,554.48,9241.31,0,12,18,63,50,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,12,39.86,186.03,0,7,3,8,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
7,2,8,22.46,44.92,0,4,3,5,3,0
5,1,8,22.46,44.92,0,4,3,5,3,0
13,3,30,117.21,870.68,0,8,7,17,13,0
11,2,45,208.97,1175.48,0,9,16,25,20,0
11,2,43,197.15,1123.77,0,9,15,24,19,0
4,1,0,0,0,0,0,0,0,0,0
37,4,124,645.97,8572.59,5,13,24,75,49,0
35,7,60,271.41,1484.29,0,7,16,35,25,0
4,1,7,19.65,39.3,0,4,3,4,3,0
14,3,33,125.64,1088.9,0,8,6,20,13,0
23,4,31,133.98,982.52,8,11,9,19,12,0
17,4,35,162.53,1828.52,0,15,10,20,15,0
11,3,22,83.76,376.93,0,7,7,13,9,0
6,1,11,36.54,109.62,0,6,4,7,4,0
29,6,57,282.39,3012.15,0,16,15,37,20,0
4,1,9,27,67.5,0,5,3,6,3,0
7,1,16,57.36,143.4,0,5,7,9,7,0
64,8,295,1776.6,54690.97,8,21,44,166,129,0
27,8,85,412.93,5703.57,2,13,16,51,34,0
37,14,160,845.66,14917.52,0,14,25,97,63,0
17,2,44,206.82,1592.51,0,11,15,23,21,0
22,2,45,206.32,1658.52,0,11,13,26,19,0
22,2,55,258.51,2180.22,0,11,15,32,23,0
22,2,50,232.19,1915.59,0,11,14,29,21,0
76,10,162,837.53,20435.68,15,16,20,101,61,0
25,3,50,242.9,1971.77,4,12,17,27,23,0
55,8,137,718.97,16005.55,4,17,21,82,55,0
12,3,30,114.22,742.43,0,7,7,17,13,0
5,1,13,39,117,0,4,4,7,6,0
5,1,17,62.91,157.27,0,5,8,9,8,0
17,1,107,477.16,9066.02,0,11,11,69,38,0
17,2,37,169.64,1357.15,0,12,12,21,16,0
54,13,171,944.53,23377.1,5,18,28,94,77,0
7,2,15,55.51,312.22,0,9,4,10,5,0
5,1,15,47.55,178.31,0,5,4,9,6,0
4,1,11,36.54,91.35,0,5,5,6,5,0
11,1,5,11.61,17.41,0,3,2,3,2,0
24,2,91,437.47,5378.3,0,11,17,53,38,0
26,3,65,330.69,2968.29,1,13,21,36,29,0
10,2,27,105.49,843.89,0,8,7,13,14,0
26,5,53,246.12,2839.9,0,12,13,28,25,0
29,5,100,516.99,6574.8,0,13,23,55,45,0
11,2,23,85.11,328.28,0,6,7,14,9,0
40,5,99,503.66,7580.07,1,14,20,56,43,0
46,8,99,523.25,5624.99,0,13,26,56,43,0
5,1,9,25.27,67.38,0,4,3,5,4,0
27,5,78,352.84,4082.84,0,9,14,42,36,0
4,1,7,19.65,39.3,0,4,3,4,3,0
46,4,170,910.78,13191.19,3,11,30,91,79,0
5,1,17,62.91,157.27,0,5,8,9,8,0
5,1,11,36.54,109.62,0,6,4,7,4,0
5,1,11,36.54,109.62,0,6,4,7,4,0
5,1,13,43.19,86.37,0,4,6,7,6,0
34,4,101,509.48,3292.05,0,7,26,53,48,0
29,5,107,553.18,7112.34,0,15,21,71,36,0
8,2,14,46.51,244.16,0,6,4,7,7,0
8,2,14,44.38,138.68,0,5,4,9,5,0
95,24,586,3966.16,149321.05,1,25,84,333,253,0
51,7,91,446.53,5041.06,6,11,19,52,39,0
47,5,147,747.86,15966.75,0,14,20,86,61,0
4,1,5,11.61,17.41,0,3,2,3,2,0
62,9,158,835.09,18880.38,11,16,23,93,65,0
20,2,104,549.68,5506.63,0,11,28,53,51,0
4,1,6,15.51,31.02,0,4,2,4,2,0
5,1,6,15.51,31.02,0,4,2,4,2,0
11,2,32,133.44,1467.81,0,11,7,18,14,0
5,1,6,15.51,31.02,0,4,2,4,2,0
18,3,55,245.27,3384.71,0,12,10,32,23,0
7,1,16,48,144,0,4,4,10,6,0
5,1,6,15.51,31.02,0,4,2,4,2,0
15,1,63,299.56,3871.21,0,14,13,39,24,0
13,1,41,174.17,1253.99,0,9,10,25,16,0
10,2,29,116,969.43,0,9,7,16,13,0
5,1,6,15.51,31.02,0,4,2,4,2,0
45,6,201,1134.42,23579.63,0,15,35,104,97,0
13,3,29,123.19,720.66,0,9,10,16,13,0
25,5,77,370.17,6848.08,0,14,14,40,37,0
4,1,9,27,67.5,0,5,3,6,3,0
4,1,0,0,0,0,0,0,0,0,0
4,1,6,15.51,31.02,0,4,2,4,2,0
10,4,49,211.77,1694.2,0,8,12,25,24,0
26,3,65,330.69,2968.29,1,13,21,36,29,0
33,3,75,390.71,2387.67,0,10,27,42,33,0
7,2,18,72,370.29,0,9,7,10,8,0
16,6,41,185.47,2434.24,0,15,8,27,14,0
9,2,14,50.19,175.66,0,7,5,9,5,0
24,2,39,171.3,1092.04,5,9,12,22,17,0
9,1,27,116.69,1083.57,0,13,7,17,10,0
11,2,27,108,648,0,8,8,15,12,0
4,1,5,11.61,17.41,0,3,2,3,2,0
10,2,21,75.28,474.29,0,7,5,12,9,0
5,1,12,41.51,166.05,0,8,3,9,3,0
18,4,33,134.89,899.24,0,8,9,18,15,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,6,15.51,31.02,0,4,2,4,2,0
4,1,6,15.51,31.02,0,4,2,4,2,0
8,1,17,62.91,256.87,0,7,6,10,7,0
28,3,47,162.59,1658.45,0,6,5,30,17,0
63,11,174,877.72,37391.07,9,18,15,103,71,0
14,3,23,89.86,393.13,0,7,8,13,10,0
16,2,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0,0,0
46,10,115,569.73,26919.86,7,21,10,70,45,0
6,1,9,27,54,0,4,4,5,4,0
7,1,16,59.21,241.76,0,7,6,9,7,0
18,5,55,233.64,3694.37,0,11,8,32,23,0
27,6,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0
70,11,274,1662.11,36939.51,1,18,49,153,121,0
36,5,150,736.03,19136.87,0,13,17,82,68,0
11,2,29,110.41,993.72,0,9,5,19,10,0
11,2,25,92.51,925.11,0,10,3,19,6,0
4,1,5,11.61,17.41,0,3,2,3,2,0
21,3,42,184.48,1593.21,0,10,11,23,19,0
4,1,0,0,0,0,0,0,0,0,0
36,3,82,375.97,4286.02,9,9,15,44,38,0
42,6,158,797.01,29215.55,5,17,16,89,69,0
55,10,157,777.81,30223.43,9,17,14,93,64,0
4,1,5,11.61,17.41,0,3,2,3,2,0
12,2,15,49.83,124.57,0,5,5,10,5,0
12,2,15,49.83,124.57,0,5,5,10,5,0
12,2,16,53.15,159.45,0,5,5,10,6,0
4,1,7,19.65,39.3,0,4,3,4,3,0
63,6,194,1121.58,23381.91,2,19,36,115,79,0
6,1,8,22.46,44.92,0,4,3,5,3,0
48,6,100,495.42,9985.8,9,15,16,57,43,0
11,1,49,215.22,607.69,0,4,17,25,24,0
15,2,79,375.64,4808.14,0,12,15,47,32,0
29,6,87,438.86,6034.36,0,15,18,54,33,0
80,13,0,0,0,0,0,0,0,0,0
22,4,39,171.3,1401.55,0,10,11,21,18,0
16,2,54,225.18,2955.43,0,10,8,33,21,0
10,5,51,233.83,3454.35,0,13,11,26,25,0
22,3,87,413.68,5625.98,5,12,15,53,34,0
5,1,17,62.91,157.27,0,5,8,9,8,0
17,2,43,188.87,2148.39,0,13,8,29,14,0
17,2,43,188.87,2148.39,0,13,8,29,14,0
17,2,43,188.87,2148.39,0,13,8,29,14,0
40,9,155,841.07,25690.9,0,21,22,91,64,0
10,1,26,98.99,593.95,0,8,6,17,9,0
32,6,99,503.66,7554.88,0,15,19,61,38,0
99,13,336,2073.09,61395.5,4,20,52,182,154,0
27,6,76,380,4694.12,0,15,17,48,28,0
31,6,100,508.75,7631.19,0,15,19,62,38,0
23,5,60,285.29,2624.7,0,12,15,37,23,0
24,5,72,356.7,4514.51,0,15,16,45,27,0
39,10,184,1022.04,23233.26,0,19,28,117,67,0
27,5,66,326.98,4359.69,0,16,15,41,25,0
27,2,77,385,4641.39,3,14,18,46,31,0
17,4,28,106.61,1055.4,0,9,5,17,11,0
26,7,94,456.65,7671.72,0,14,15,58,36,0
13,2,20,71.7,286.8,0,6,6,12,8,0
17,2,41,182.84,1075.92,0,9,13,24,17,0
11,2,21,79.95,479.73,0,8,6,12,9,0
11,2,21,79.95,479.73,0,8,6,12,9,0
68,8,77,388.42,4752.41,26,16,17,51,26,0
4,1,9,27,67.5,0,5,3,6,3,0
4,1,6,15.51,31.02,0,4,2,4,2,0
3,1,1,0,0,0,1,0,1,0,0
18,1,33,125.64,1005.14,0,8,6,21,12,0
16,3,23,87.57,408.66,0,8,6,16,7,0
13,2,27,96.79,580.76,0,6,6,15,12,0
6,1,8,22.46,44.92,0,4,3,5,3,0
4,1,7,19.65,39.3,0,4,3,4,3,0
195,11,764,4436.82,202269.66,3,11,45,391,373,0
153,28,411,2598.31,110091.46,11,26,54,235,176,0
112,8,602,3726.27,190109,5,19,54,312,290,0
29,5,70,312.16,4869.7,4,12,10,44,26,0
5,1,10,31.7,95.1,0,6,3,7,3,0
21,3,107,514.39,9001.77,2,14,14,72,35,0
11,2,24,88.81,639.44,0,8,5,15,9,0
6,1,23,87.57,766.23,0,10,4,16,7,0
5,1,13,43.19,86.37,0,4,6,7,6,0
12,2,24,98.1,436,0,8,9,14,10,0
172,20,735,3937.8,556035.36,8,21,23,428,331,0
8,2,11,34.87,87.17,0,5,4,7,4,0
34,7,117,579.64,13041.92,0,15,16,69,48,0
5,1,8,24,60,0,5,3,5,3,0
30,4,83,380.55,6118.1,0,11,13,45,38,0
22,4,51,212.67,2445.66,0,9,9,28,23,0
8,2,19,68.11,238.4,0,6,6,12,7,0
57,12,163,933.65,16753.84,15,17,36,87,76,0
9,2,19,70.31,287.09,0,7,6,12,7,0
22,3,83,352.58,7514.32,3,11,8,52,31,0
40,6,211,1115.22,27145.47,5,17,22,148,63,0
11,1,38,155.32,1223.17,1,9,8,24,14,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,5,11.61,17.41,0,3,2,3,2,0
5,1,9,25.27,37.9,0,3,4,5,4,0
5,1,6,15.51,31.02,0,4,2,4,2,0
49,3,131,701.84,12552.13,6,15,26,69,62,0
54,7,137,738.75,18002.96,1,19,23,78,59,0
16,2,45,187.65,3283.82,0,14,4,35,10,0
15,3,42,184.48,1509.36,0,10,11,24,18,0
18,4,28,106.61,479.73,3,6,8,16,12,0
23,5,37,144.55,578.22,4,5,10,21,16,0
7,4,23,92,591.43,0,9,7,13,10,0
6,1,8,22.46,44.92,0,4,3,5,3,0
54,6,126,675.05,18965.73,5,20,21,67,59,0
41,7,123,640.76,17338.29,0,20,17,77,46,0
26,4,74,366.61,4888.14,0,16,15,49,25,0
41,7,123,640.76,17338.29,0,20,17,77,46,0
15,1,55,245.27,1103.71,0,6,16,31,24,0
5,1,13,41.21,206.05,0,6,3,8,5,0
5,1,13,41.21,206.05,0,6,3,8,5,0
44,7,130,677.23,19520.13,0,20,17,81,49,0
5,1,13,41.21,206.05,0,6,3,8,5,0
5,1,13,41.21,206.05,0,6,3,8,5,0
53,8,172,902.64,32595.46,0,20,18,107,65,0
4,1,9,27,67.5,0,5,3,6,3,0
32,4,75,334.46,8486.86,5,14,8,46,29,0
15,4,37,148,920.89,1,7,9,21,16,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,9,27,67.5,0,5,3,6,3,0
16,4,37,136.92,1314.4,0,8,5,25,12,0
70,5,166,883.44,24441.84,15,16,24,83,83,0
46,3,136,708.49,10372.23,0,12,25,75,61,0
34,7,119,641.69,11345,1,17,25,67,52,0
9,1,19,63.12,252.47,0,5,5,11,8,0
5,1,8,22.46,44.92,0,4,3,5,3,0
5,1,10,31.7,79.25,0,5,4,6,4,0
4,1,9,27,67.5,0,5,3,6,3,0
10,3,27,114.69,1025.07,0,11,8,14,13,0
4,1,13,43.19,86.37,0,4,6,7,6,0
4,1,9,27,67.5,0,5,3,6,3,0
20,3,0,0,0,0,0,0,0,0,0
20,3,38,174.23,1750.21,2,13,11,21,17,0
19,3,0,0,0,0,0,0,0,0,0
22,4,48,230.75,3384.38,0,16,12,26,22,0
40,3,180,874.44,23764.1,4,12,17,103,77,0
4,1,9,27,67.5,0,5,3,6,3,0
4,1,9,27,67.5,0,5,3,6,3,0
11,2,20,74.01,345.37,0,7,6,12,8,0
10,1,19,63.12,252.47,0,5,5,11,8,0
4,1,9,27,67.5,0,5,3,6,3,0
23,4,43,204.46,1613.77,1,13,14,26,17,0
41,3,180,865.32,24986.23,4,12,16,103,77,0
26,2,0,0,0,0,0,0,0,0,0
86,7,256,1444.83,25062.19,0,11,39,133,123,0
19,3,67,322.09,2441.12,0,9,19,35,32,0
82,19,316,1835.12,53894.7,2,18,38,192,124,0
67,18,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,9,25.27,37.9,0,3,4,5,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,9,25.27,37.9,0,3,4,5,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,6,15.51,31.02,0,4,2,4,2,0
31,3,144,776.49,17762.29,0,18,24,83,61,0
14,2,31,126.71,732.11,1,8,9,18,13,0
21,4,57,274.02,5081.81,1,17,11,33,24,0
33,2,75,368.02,2681.27,4,9,21,41,34,0
24,4,52,247.25,5192.34,6,18,9,31,21,0
10,1,35,136.74,937.65,0,8,7,23,12,0
21,4,55,258.51,2085.42,0,11,15,33,22,0
4,1,5,11.61,17.41,0,3,2,3,2,0
23,4,63,272.28,3131.24,3,10,10,40,23,0
52,4,166,946.27,22435.83,2,21,32,97,70,0
39,8,107,587.63,7456.8,2,16,29,61,46,0
5,1,6,15.51,31.02,0,4,2,4,2,0
15,2,22,81.41,332.42,1,7,6,15,7,0
64,12,206,1168.52,28044.47,0,18,33,118,88,0
80,11,263,1452.7,17279.45,0,8,38,150,113,0
8,3,27,112.59,844.41,0,10,8,15,12,0
8,2,20,74.01,285.46,0,6,7,11,9,0
21,4,65,327.89,2983.76,0,13,20,37,28,0
8,1,22,85.95,236.37,0,5,10,11,11,0
10,3,0,0,0,0,0,0,0,0,0
72,10,264,1031.42,86639.21,0,9,6,152,112,0
19,4,36,150.12,960.75,0,8,10,20,16,0
13,1,43,175.76,1482.98,0,9,8,28,15,0
6,1,10,30,60,0,4,4,6,4,0
24,1,129,632.99,6790.24,0,8,22,70,59,0
18,2,47,215.49,2413.52,0,14,10,31,16,0
14,3,26,93.21,512.65,0,6,6,15,11,0
91,10,416,2257.33,210468.79,0,22,21,238,178,0
4,1,7,19.65,39.3,0,4,3,4,3,0
9,1,0,0,0,0,0,0,0,0,0
23,1,84,420,2058,0,7,25,49,35,0
42,6,127,661.6,10470.55,0,14,23,75,52,0
74,8,0,0,0,0,0,0,0,0,0
74,7,0,0,0,0,0,0,0,0,0
26,7,131,706.39,11954.35,0,16,26,76,55,0
59,10,0,0,0,0,0,0,0,0,0
48,9,0,0,0,0,0,0,0,0,0
23,6,0,0,0,0,0,0,0,0,0
57,12,0,0,0,0,0,0,0,0,0
4,1,7,19.65,39.3,0,4,3,4,3,0
31,2,0,0,0,0,0,0,0,0,0
28,4,88,440,9724,5,17,15,49,39,0
4,1,8,24,60,0,5,3,5,3,0
7,1,41,146.98,2351.74,0,8,4,25,16,0
30,5,102,539.11,9218.8,0,19,20,66,36,0
159,97,1153,9081.62,1520504.26,0,99,136,693,460,0
17,1,71,321.17,2911.97,3,8,15,37,34,0
11,2,45,194.49,3250.71,0,13,7,27,18,0
16,1,49,218.51,2403.63,0,11,11,27,22,0
31,5,74,363.11,4901.98,1,15,15,47,27,0
21,5,139,763.37,7409.16,2,11,34,79,60,0
4,1,9,27,54,0,4,4,5,4,0
40,8,115,599.09,13595.95,2,19,18,72,43,0
213,64,783,4846.63,335901.31,11,24,49,500,283,0
11,1,49,200.29,1001.43,0,5,12,25,24,0
36,3,141,745.24,15293.66,3,16,23,82,59,0
4,1,11,34.87,69.74,0,4,5,6,5,0
13,2,22,76.11,285.4,0,5,6,13,9,0
34,5,79,428.67,3789.18,1,15,28,46,33,0
5,1,11,34.87,69.74,0,4,5,6,5,0
55,7,181,1021.54,20671.12,5,16,34,95,86,0
4,1,5,11.61,17.41,0,3,2,3,2,0
27,2,100,495.42,3540.19,5,7,24,51,49,0
26,4,68,345.95,3113.53,0,12,22,35,33,0
17,2,44,196.21,961.45,0,7,15,23,21,0
22,5,155,846.21,9590.4,2,11,33,87,68,0
9,2,24,91.38,279.21,0,5,9,13,11,0
18,5,119,624.5,6360.68,2,11,27,69,50,0
4,1,11,34.87,69.74,0,4,5,6,5,0
34,8,75,348.29,6649.16,0,14,11,45,30,0
4,1,9,27,54,0,4,4,5,4,0
34,4,61,290.05,2030.34,5,9,18,33,28,0
35,7,90,454,5754.39,3,13,20,51,39,0
36,1,102,505.33,1721.86,1,4,27,56,46,0
18,1,38,161.42,322.84,1,4,15,23,15,0
25,3,58,281.76,2152.36,0,11,18,33,25,0
31,7,116,590.15,8767.88,0,13,21,68,48,0
4,1,5,11.61,17.41,0,3,2,3,2,0
12,2,30,129.66,1069.68,0,12,8,19,11,0
83,11,145,879.58,15709.76,13,24,43,81,64,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,13,43.19,86.37,0,4,6,7,6,0
5,1,16,55.35,110.7,0,4,7,9,7,0
5,1,16,55.35,110.7,0,4,7,9,7,0
4,1,11,38.05,133.19,0,7,4,7,4,0
5,1,16,55.35,110.7,0,4,7,9,7,0
10,1,24,93.77,257.85,0,5,10,13,11,0
11,2,32,140.55,830.55,0,10,11,19,13,0
10,1,16,57.36,229.44,0,8,4,12,4,0
12,3,32,135.93,1308.36,0,11,8,18,14,0
8,2,18,68.53,342.66,0,7,7,8,10,0
14,3,35,151.27,1966.48,0,13,7,21,14,0
18,4,48,220.08,3081.09,0,14,10,28,20,0
25,6,69,348.06,9206.27,3,23,10,46,23,0
82,20,242,1329.03,39942.05,9,17,28,143,99,0
82,20,242,1329.03,39942.05,9,17,28,143,99,0
4,1,9,28.53,85.59,0,6,3,6,3,0
11,1,27,110.36,463.52,1,7,10,15,12,0
38,6,84,408.07,6474.72,3,14,15,50,34,0
18,2,25,104.25,573.36,1,11,7,18,7,0
24,2,39,195,1755,1,18,14,25,14,0
97,39,215,1507.41,35923.67,5,46,83,129,86,0
97,18,249,1482.59,39867.34,5,21,41,144,105,0
19,6,86,421.99,7595.87,4,15,15,50,36,0
118,6,136,775.26,19935.25,21,24,28,76,60,0
34,3,61,279.68,2644.27,3,13,11,45,16,0
16,3,52,228.4,3266.13,2,11,10,26,26,0
75,7,235,1393.72,26545.57,5,18,43,144,91,0
96,7,250,1438.72,51270.82,8,21,33,138,112,0
12,2,25,102.19,656.91,0,10,7,16,9,0
17,3,34,146.95,1028.61,1,10,10,20,14,0
50,7,158,909.27,15457.63,1,17,37,84,74,0
8,3,20,81.75,367.87,0,9,8,12,8,0
104,14,345,2070,66825,10,18,46,180,165,0
12,4,38,178.62,1301.35,0,12,14,21,17,0
30,5,82,436.4,4945.85,0,16,24,48,34,0
25,3,72,349.77,3580.05,0,12,17,43,29,0
6,3,15,58.6,263.72,0,9,6,9,6,0
8,3,20,81.75,367.87,0,9,8,12,8,0
6,3,15,58.6,263.72,0,9,6,9,6,0
23,7,66,330,3850,0,14,18,36,30,0
14,2,32,142.7,927.56,0,11,11,19,13,0
10,2,22,88,513.33,0,10,6,15,7,0
10,2,23,94.01,603.24,0,11,6,16,7,0
11,2,23,94.01,603.24,0,11,6,16,7,0
32,8,94,470,7990,0,17,15,64,30,0
11,2,23,94.01,603.24,0,11,6,16,7,0
11,2,23,94.01,603.24,0,11,6,16,7,0
11,2,26,110.45,757.34,0,12,7,18,8,0
11,2,21,79.95,503.71,0,9,5,14,7,0
10,2,22,85.95,601.66,0,10,5,15,7,0
39,13,119,645.73,10555.13,1,17,26,69,50,0
11,2,20,78.14,410.22,0,9,6,13,7,0
9,2,21,79.95,503.71,0,9,5,14,7,0
17,2,44,193.26,1807,0,11,10,27,17,0
10,2,27,112.59,1013.29,0,12,6,18,9,0
11,2,22,88,513.33,0,10,6,15,7,0
11,2,23,89.86,629.01,0,10,5,16,7,0
11,2,22,88,513.33,0,10,6,15,7,0
22,4,60,282.03,3142.58,0,12,14,34,26,0
11,2,26,110.45,757.34,0,12,7,18,8,0
20,1,58,262.37,1342.7,1,6,17,29,29,0
26,3,54,240.81,2889.71,0,11,11,30,24,0
7,2,14,44.38,310.65,0,7,2,10,4,0
10,2,21,79.95,503.71,0,9,5,14,7,0
11,2,22,88,513.33,0,10,6,15,7,0
11,2,22,88,513.33,0,10,6,15,7,0
19,2,33,137.61,825.65,0,8,10,18,15,0
10,2,24,96,640,0,10,6,16,8,0
24,2,50,235.02,1689.22,0,10,16,27,23,0
40,4,149,776.21,23751.98,3,17,20,77,72,0
26,5,60,288.44,4999.65,0,16,12,34,26,0
41,10,95,508.97,8967.52,0,20,21,58,37,0
23,4,44,201.74,1815.65,5,12,12,26,18,0
10,2,25,97.67,427.32,0,7,8,15,10,0
32,4,70,340.06,4190.01,0,15,14,47,23,0
17,2,39,176.42,1490.74,0,13,10,26,13,0
38,4,165,801.57,14247.85,0,9,20,86,79,0
14,2,22,83.76,502.57,0,8,6,13,9,0
4,1,7,19.65,39.3,0,4,3,4,3,0
6,3,15,58.6,263.72,0,9,6,9,6,0
6,3,15,58.6,263.72,0,9,6,9,6,0
10,3,30,131.77,592.96,0,9,12,18,12,0
40,11,126,679.43,10380.21,0,15,27,71,55,0
6,3,15,58.6,263.72,0,9,6,9,6,0
23,3,63,309.13,2505.61,0,11,19,35,28,0
23,3,72,356.7,4112.56,1,14,17,44,28,0
24,4,65,318.95,3292.67,0,13,17,38,27,0
9,2,17,62.91,293.57,0,7,6,9,8,0
4,1,6,15.51,31.02,0,4,2,4,2,0
39,4,86,426.06,5231.08,0,13,18,52,34,0
16,3,67,307.19,3379.12,0,12,12,45,22,0
37,6,84,437.59,5667.89,4,16,21,50,34,0
6,3,15,58.6,263.72,0,9,6,9,6,0
6,3,15,58.6,263.72,0,9,6,9,6,0
8,3,20,81.75,367.87,0,9,8,12,8,0
23,9,86,437.52,5972.17,0,14,20,47,39,0
6,3,15,58.6,263.72,0,9,6,9,6,0
6,3,15,58.6,263.72,0,9,6,9,6,0
6,3,15,58.6,263.72,0,9,6,9,6,0
9,3,25,106.2,477.89,0,9,10,15,10,0
32,11,125,665.24,11176.05,0,15,25,69,56,0
68,5,230,1198.17,35372.19,5,14,23,133,97,0
4,1,7,19.65,39.3,0,4,3,4,3,0
73,9,206,1196.32,27337.42,7,19,37,117,89,0
58,8,232,1353.23,37426.49,3,22,35,144,88,0
19,4,60,250.2,3909.3,0,10,8,35,25,0
26,3,52,224.74,3708.21,1,12,8,30,22,0
27,6,85,425,5737.5,0,16,16,58,27,0
120,16,332,1910.62,86694.5,15,22,32,200,132,0
30,5,112,591.97,11162.77,2,18,21,68,44,0
37,4,116,580,10747.06,4,15,17,74,42,0
4,2,17,58.81,360.21,0,7,4,10,7,0
4,2,17,58.81,360.21,0,7,4,10,7,0
80,11,219,1242.26,41937.02,7,22,29,130,89,0
7,3,28,106.61,863.51,0,9,5,19,9,0
34,5,129,681.82,12908.03,1,17,22,80,49,0
33,5,107,544.36,10342.81,1,17,17,69,38,0
7,2,14,46.51,209.28,0,6,4,8,6,0
9,3,32,125.02,1375.23,0,10,5,21,11,0
206,16,558,3640.15,120832.68,24,20,72,319,239,0
171,15,257,1442.98,49260.37,25,20,29,158,99,0
43,2,28,109.39,820.45,5,9,6,18,10,0
99,6,270,1671.25,56176.88,13,29,44,168,102,0
42,2,121,711.8,10620.8,2,21,38,67,54,0
44,2,117,679.46,10991.27,5,22,34,67,50,0
